hid,wp,age,gender,marital_status,employment,driving_licence,age_discrete,htype,hsize,nbcars,nbcars_agg,role
456102,0.9415409053,57,2,2,1,1,5,210,2,1,1,2
240074,2.2272340119,31,1,1,1,1,4,10,1,1,1,1
273523,2.4217290417,42,1,2,1,1,4,220,5,1,1,1
130419,1.6315986721,17,1,1,1,2,2,220,5,1,1,3
263125,4.5925613123,63,2,4,1,1,5,10,1,1,1,1
249476,1.0077336976,34,1,2,1,1,4,30,6,1,1,3
156038,1.7151160382,27,1,1,1,1,4,30,2,1,1,2
313084,1.530107529,32,2,1,1,1,4,10,1,0,0,1
143541,1.3578494393,36,1,2,1,1,4,220,3,2,2,1
318137,0.5110802341,70,2,4,4,1,6,10,1,1,1,1
262553,2.0079767064,83,2,3,4,1,6,10,1,1,1,1
442765,0.7332039699,67,1,2,4,1,6,220,3,0,0,1
271291,1.8107174455,67,1,2,4,2,6,210,2,0,0,1
412926,2.37455857,28,2,2,2,1,4,220,3,1,1,2
355414,3.5006671469,26,1,1,1,1,4,10,1,1,1,1
337912,0.7445641395,58,2,2,2,2,5,210,2,0,0,2
150509,1.2498492256,39,2,2,1,1,4,220,4,2,2,2
258346,1.186143223,72,2,1,4,1,6,10,1,0,0,1
418001,1.2698906547,12,1,1,5,2,1,220,5,2,2,4
450827,1.2426067846,66,2,3,4,1,6,10,1,1,1,1
258053,0.8822077886,87,1,2,4,2,6,210,2,1,1,1
122903,0.9257778717,39,1,2,2,1,4,210,2,1,1,2
443028,0.8655914626,26,1,1,1,1,4,10,1,1,1,1
416051,2.0126151437,81,2,3,4,1,6,10,1,1,1,1
441325,1.0887768746,7,2,1,5,2,1,220,5,1,1,4
279918,1.3625605112,34,1,1,1,1,4,220,3,1,1,2
242449,1.7373517174,81,2,3,4,1,6,10,1,1,1,1
151593,1.3483444047,59,2,2,1,1,5,220,4,3,3,1
437928,0.8186992805,23,1,1,2,1,3,210,2,1,1,2
356108,2.2598360304,63,1,2,1,1,5,210,2,2,2,1
288392,0.5321519991,54,2,2,1,1,5,220,4,3,3,1
133735,0.3285126086,78,1,2,4,2,6,210,2,1,1,1
153676,0.5529011388,73,1,2,4,1,6,210,2,1,1,1
436645,1.919473259,41,2,1,1,2,4,210,2,0,0,1
436724,0.2975559821,65,2,2,4,1,6,210,2,1,1,2
141884,0.618032694,47,2,3,1,1,5,230,4,1,1,1
260558,0.7014680075,13,1,1,5,2,1,220,3,2,2,3
358774,1.7139037108,31,1,2,1,1,4,210,2,2,2,1
333471,1.4032871761,44,2,2,1,1,5,220,4,1,1,2
342987,0.7971551147,62,1,1,1,1,5,210,2,1,1,1
279648,0.7105774649,37,1,2,1,1,4,220,4,2,2,1
323104,0.6225658638,75,2,2,4,1,6,210,2,1,1,1
283198,4.2505114394,51,2,4,1,1,5,220,3,1,1,1
318168,1.5857356611,51,1,1,1,1,5,210,2,2,2,1
338035,0.930666636,34,2,2,1,1,4,220,3,1,1,1
285067,2.4673358142,12,1,1,5,2,1,230,3,1,1,3
319411,3.9442742284,22,2,1,2,1,3,30,4,2,2,4
251007,3.9421360105,44,1,2,1,1,5,10,1,0,0,1
426691,1.1097702214,43,2,4,2,1,4,230,4,0,0,1
317508,1.5704846055,55,1,1,1,1,5,10,1,1,1,1
321058,1.2712855275,15,1,1,1,2,2,220,5,3,3,5
140179,3.4597099774,73,1,2,1,1,6,210,2,1,1,1
436395,1.0437065119,11,2,1,5,2,1,220,4,1,1,3
344701,2.5878010154,30,1,2,1,1,4,220,4,1,1,2
318706,4.2225330479,28,2,1,1,1,4,220,6,2,2,3
118333,1.9069744538,34,1,1,1,1,4,230,2,1,1,2
117143,0.8421414187,70,2,2,4,1,6,210,2,1,1,2
249819,1.4299376743,86,2,3,4,2,6,230,2,1,1,1
414436,0.6615509451,75,2,3,4,2,6,10,1,0,0,1
288418,3.7857955864,34,1,2,1,1,4,220,3,1,1,2
353564,1.5227660157,24,1,1,1,1,4,230,3,3,3,2
151413,1.4126737767,15,1,1,3,2,2,220,4,2,2,3
253064,2.3867595256,39,1,1,1,1,4,220,4,2,2,1
454756,1.6903903963,34,2,2,1,1,4,220,4,0,0,1
273611,3.4499394169,58,1,2,1,1,5,220,5,3,3,2
260311,4.0409291713,57,2,2,1,2,5,210,2,1,1,2
331265,1.7529965743,77,1,3,4,1,6,210,2,1,1,1
347684,2.7678350458,72,1,4,4,1,6,210,2,2,2,1
354003,0.5784845294,84,2,2,4,2,6,210,2,0,0,1
279397,1.0561237257,52,2,2,1,1,5,210,2,1,1,1
283593,0.7605959941,13,2,1,5,2,1,220,5,2,2,4
358568,2.1511446479,26,1,1,2,1,4,10,1,0,0,1
278891,5.2646840383,7,1,1,5,2,1,220,6,0,0,3
270827,1.1201098604,7,1,1,5,2,1,220,4,2,2,4
328892,0.6604333087,60,2,2,1,1,5,210,2,2,2,2
334834,1.6645519155,14,2,1,5,2,1,220,4,1,1,4
441657,2.0756281888,17,2,1,3,2,2,220,4,1,1,3
286203,1.3556513236,68,2,1,4,2,6,10,1,0,0,1
449718,0.6179708164,76,2,2,4,2,6,210,2,0,0,2
345802,1.2266992584,16,1,1,3,2,2,220,4,1,1,3
451204,1.7408938093,43,2,2,1,1,4,220,3,3,3,2
268249,0.662904677,10,2,1,5,2,1,220,4,2,2,4
124022,0.4885827461,79,2,2,4,1,6,210,2,1,1,2
261007,1.5359177919,85,2,3,4,1,6,230,2,2,2,1
450616,1.9205240883,19,2,1,1,2,3,220,3,1,1,3
413815,1.3781242916,20,2,1,2,1,3,30,2,2,2,2
143357,0.6063615036,51,1,1,1,1,5,220,3,2,2,2
281112,1.7858122287,34,1,1,1,1,4,220,3,2,2,1
344188,1.4699369433,17,1,1,1,2,2,220,5,1,1,3
334806,0.7056483806,13,1,1,5,2,1,220,4,1,1,4
329536,1.7307277691,43,1,2,1,1,4,220,4,2,2,1
283046,2.3716625226,35,1,2,1,1,4,210,2,0,0,2
339161,1.8763636805,39,1,1,1,1,4,210,2,0,0,2
322999,1.4952254327,26,2,2,1,1,4,210,2,1,1,1
136767,1.1627346573,41,1,1,1,1,4,220,3,2,2,1
150898,2.7162445137,42,2,1,1,1,4,230,3,1,1,1
321537,4.3701458479,47,1,1,1,1,5,10,1,0,0,1
445445,1.9264925199,25,1,1,1,1,4,210,2,2,2,2
412531,3.0489360062,43,2,2,1,2,4,220,5,0,0,1
459043,2.8986875465,51,2,2,2,1,5,220,4,2,2,2
244194,3.4602354354,49,2,2,2,2,5,220,4,0,0,1
319855,1.0061713729,12,1,1,5,2,1,220,5,2,2,3
324185,1.975213185,87,2,4,4,1,6,10,1,1,1,1
136346,0.5998897219,52,2,4,1,1,5,210,2,1,1,2
111072,4.6176629155,14,2,1,5,2,1,220,5,1,1,5
272489,2.0545546455,30,1,1,1,1,4,30,4,2,2,2
157219,1.6898303716,41,1,1,1,1,4,220,4,3,3,1
424154,1.6166738049,84,1,3,4,1,6,10,1,1,1,1
421383,1.5554009532,36,1,1,1,1,4,10,1,1,1,1
269916,1.4252697041,80,2,2,4,2,6,210,2,1,1,2
280419,0.9747324188,36,2,1,1,1,4,10,1,1,1,1
455366,0.8193630323,16,2,1,1,2,2,220,4,1,1,4
316833,0.7481325648,58,1,2,2,1,5,210,2,0,0,1
132486,2.014376684,29,2,1,1,2,4,10,1,0,0,1
423326,0.7987274343,47,1,2,1,1,5,220,4,3,3,2
318205,0.6727856302,80,1,2,4,1,6,210,2,1,1,1
269916,1.4252697041,80,2,2,4,2,6,210,2,1,1,2
453354,1.3978941118,80,2,2,4,2,6,210,2,1,1,1
130593,1.9817379759,26,2,1,2,2,4,10,1,0,0,1
432319,0.924474648,62,2,4,2,1,5,210,2,1,1,2
142094,2.8968425565,35,1,2,1,1,4,220,5,2,2,1
425605,0.3794106288,54,2,2,2,1,5,220,4,2,2,2
266401,0.9889462316,64,1,4,1,1,5,10,1,1,1,1
423199,1.6132113068,39,1,2,1,1,4,220,3,2,2,1
357887,1.6410572015,83,2,2,4,2,6,210,2,0,0,2
415723,0.6397829589,67,1,2,4,1,6,210,2,1,1,2
258175,4.209954368,59,1,1,1,1,5,10,1,1,1,1
355703,0.4725643039,54,2,1,2,1,5,10,1,1,1,1
145044,1.1358946623,72,1,3,4,2,6,10,1,0,0,1
435528,1.621143482,32,1,1,1,1,4,210,2,2,2,1
318288,2.5998432385,51,1,1,1,1,5,210,2,2,2,2
332278,3.4748937031,38,2,1,1,1,4,10,1,1,1,1
313905,1.7350782759,56,2,1,1,1,5,220,4,1,1,2
436623,0.3330175008,74,2,1,4,2,6,10,1,0,0,1
358008,1.1881515788,58,2,2,1,1,5,220,3,1,1,2
335799,3.42346922,45,1,2,1,1,5,220,3,1,1,2
278917,0.7603723705,54,1,4,1,1,5,10,1,0,0,1
256909,0.8340576772,16,1,1,1,2,2,220,4,1,1,4
440092,0.5419495205,12,1,1,5,2,1,230,3,1,1,2
111386,0.5892541048,11,2,1,5,2,1,220,3,2,2,3
157043,1.6388495308,34,2,1,1,2,4,30,2,0,0,1
311263,2.9275099142,54,1,4,2,1,5,230,2,0,0,1
453851,1.444956819,53,1,2,1,1,5,220,4,2,2,2
257454,1.3364814013,48,2,1,1,1,5,10,1,0,0,1
410575,0.2807917817,77,1,2,4,1,6,220,3,4,4,2
280519,0.8582090935,69,2,1,4,1,6,10,1,1,1,1
430496,0.8130871359,12,2,1,5,2,1,230,3,0,0,2
118918,0.7625637636,35,1,1,1,1,4,10,1,1,1,1
335047,1.2240669526,30,1,1,1,2,4,10,1,0,0,1
432508,1.3299331044,61,2,2,2,2,5,220,3,2,2,2
348816,1.1817595915,50,2,3,1,1,5,230,2,0,0,1
126027,0.3975659617,72,2,2,4,2,6,210,2,1,1,2
323651,1.6672414427,28,1,1,1,1,4,210,2,1,1,1
327127,1.2606746497,10,1,1,5,2,1,220,4,3,3,4
320053,2.1905992991,35,1,4,1,1,4,230,3,1,1,1
331263,0.6023712627,72,1,2,1,1,6,210,2,2,2,1
439513,1.8145404584,21,2,1,3,1,3,30,2,0,0,2
136991,0.8842489412,59,2,2,1,1,5,210,2,2,2,2
459878,1.9580856377,26,2,1,1,1,4,30,3,1,1,3
152235,0.5203867453,10,1,1,5,2,1,220,5,2,2,3
253112,1.476779674,26,2,1,1,1,4,210,2,0,0,1
327198,0.8560669072,81,2,2,4,2,6,210,2,1,1,2
453654,0.3452681721,21,1,1,1,1,3,220,4,2,2,4
141087,0.5231658537,64,1,2,1,1,5,210,2,1,1,1
435528,1.621143482,32,1,1,1,1,4,210,2,2,2,1
437634,0.6725269273,47,2,1,1,1,5,10,1,2,2,1
417663,2.0448424633,13,2,1,5,2,1,230,3,1,1,3
146789,2.702873857,25,1,1,1,1,4,30,2,1,1,1
284051,2.1268475753,26,2,1,1,1,4,210,2,0,0,2
264813,3.8466092703,60,1,2,4,1,5,220,4,1,1,1
447365,0.7044041954,8,2,1,5,2,1,220,3,1,1,3
151329,1.4219788237,41,2,4,1,2,4,230,2,0,0,1
335554,2.1664823012,32,2,1,1,2,4,10,1,0,0,1
276831,0.6540320723,50,2,2,1,1,5,220,3,2,2,2
454855,0.3650730177,83,1,2,4,1,6,210,2,1,1,1
333748,0.9292565932,42,2,1,1,1,4,10,1,1,1,1
262871,1.8555458041,50,1,4,1,1,5,210,2,2,2,2
121893,2.1879218154,20,1,1,3,1,3,220,5,2,2,3
112367,1.6967332154,41,1,4,1,1,4,10,1,1,1,1
451256,3.1606800049,23,2,1,3,1,3,220,5,1,1,4
241283,3.1233901171,47,1,1,1,1,5,230,2,1,1,1
110802,1.9192757852,22,1,1,1,1,3,230,2,2,2,2
459313,1.3577827514,39,2,2,2,2,4,210,2,0,0,2
427971,1.0285611704,45,2,1,1,1,5,220,4,1,1,2
252634,2.8455443181,30,2,2,2,2,4,220,5,1,1,2
246755,0.7238279658,80,1,3,4,1,6,230,2,1,1,1
275853,0.8077016847,88,2,2,4,1,6,210,2,1,1,2
285226,4.6460962295,29,1,2,1,1,4,220,3,2,2,1
247761,0.6184304593,44,2,2,1,1,5,220,4,2,2,2
422574,0.8071081629,65,2,4,4,1,6,210,2,1,1,1
345499,1.0228233202,76,2,4,4,1,6,10,1,1,1,1
349719,0.4058111402,17,2,1,3,2,2,220,4,2,2,3
138204,0.4877451392,88,2,3,4,2,6,10,1,0,0,1
267842,1.8971948627,41,1,2,1,1,4,220,5,2,2,1
267991,0.5193529905,57,1,2,1,1,5,220,3,2,2,1
260107,1.4699040316,38,2,2,1,1,4,220,3,2,2,1
445461,0.8617032641,10,1,1,5,2,1,220,4,1,1,4
258046,0.3803225197,15,2,1,3,2,2,220,4,2,2,3
336286,0.6105924549,37,1,1,1,1,4,220,3,1,1,1
155756,0.6296055679,51,1,2,2,1,5,210,2,0,0,2
411234,0.8832330722,43,1,2,1,1,4,220,3,2,2,1
147645,0.7569276517,66,2,1,4,1,6,10,1,1,1,1
337074,0.5554979734,55,1,4,1,1,5,220,5,3,3,1
253213,3.1425918583,42,1,1,1,1,4,220,3,1,1,1
138294,0.4481644459,75,1,2,4,1,6,210,2,1,1,1
125655,0.4741622823,15,1,1,1,2,2,220,3,2,2,3
453871,2.9086812376,44,1,2,1,1,5,220,4,2,2,1
310136,1.0104924514,85,1,2,4,2,6,210,2,0,0,1
440863,1.4405228774,58,1,4,1,1,5,10,1,0,0,1
126744,1.7208096357,11,2,1,5,2,1,220,4,1,1,3
253264,1.0662713085,33,1,1,1,1,4,220,3,2,2,1
286763,1.2459766418,88,1,2,4,1,6,210,2,1,1,1
135062,4.8737256314,36,1,1,1,1,4,210,2,0,0,1
342844,0.6182669644,54,1,2,1,1,5,210,2,3,3,2
418105,0.1873306875,57,1,2,1,1,5,210,2,2,2,1
414925,1.2073830897,10,2,1,5,2,1,220,5,2,2,3
446391,2.1949444693,50,1,1,1,1,5,210,2,1,1,1
353064,1.1760187771,62,1,4,1,1,5,10,1,1,1,1
246317,0.6779385866,64,2,2,4,1,5,210,2,1,1,2
260122,0.4355069852,31,1,1,1,1,4,210,2,2,2,2
454275,1.3004395194,39,2,2,1,1,4,220,4,1,1,1
263416,0.6676510677,46,1,2,1,1,5,220,5,1,1,1
270025,1.2112109669,79,1,2,4,1,6,210,2,2,2,1
352035,0.8375587475,52,1,2,1,2,5,220,4,0,0,1
423005,1.9684438279,49,1,1,1,1,5,220,4,2,2,1
435545,1.063048665,34,1,2,1,2,4,220,5,0,0,2
313121,1.402802223,77,2,4,4,1,6,10,1,1,1,1
289208,0.7586922313,65,1,4,1,1,6,10,1,1,1,1
457338,1.0107548287,17,2,1,1,2,2,220,4,2,2,4
123448,1.4288135604,33,1,2,1,1,4,220,3,1,1,1
452176,1.4992724539,69,1,2,4,1,6,210,2,2,2,2
266754,1.4476660999,30,1,1,1,2,4,10,1,0,0,1
359506,2.0861863951,48,2,2,1,1,5,220,3,1,1,1
329723,1.2866417369,15,2,1,3,2,2,230,3,1,1,3
274466,2.9290447402,58,1,2,1,1,5,220,3,0,0,1
458165,1.2043152566,7,1,1,5,2,1,220,6,8,5,5
137704,0.5616644671,25,2,1,1,1,4,210,2,2,2,2
275807,5.3360737,24,1,1,3,1,4,230,2,2,2,2
319671,1.351858266,51,2,2,1,1,5,220,4,4,4,1
279133,1.2774164571,59,2,2,2,1,5,210,2,2,2,2
316782,2.2690644314,44,2,2,2,1,5,220,4,0,0,2
276661,2.0893362964,7,1,1,5,2,1,220,3,2,2,3
136038,0.2631651858,58,1,2,1,1,5,220,4,2,2,1
436161,0.9970834264,10,1,1,5,2,1,220,4,2,2,4
433907,2.4488081324,41,1,1,2,2,4,10,1,0,0,1
320024,2.3381956321,35,1,2,1,1,4,220,3,2,2,2
152885,0.2908501153,15,2,1,3,2,2,220,6,2,2,4
277013,1.99135264,61,1,2,1,1,5,210,2,1,1,1
313668,2.0113034963,53,1,2,1,1,5,220,3,2,2,1
144334,0.6116294174,21,2,1,1,2,3,220,4,2,2,3
120575,4.7859993009,29,1,1,1,1,4,10,1,1,1,1
351008,1.5335677375,71,1,2,4,1,6,210,2,2,2,1
440327,1.6310634061,70,2,1,4,1,6,10,1,1,1,1
410725,1.3885390721,54,2,3,1,1,5,10,1,1,1,1
135866,1.4964858059,32,2,1,1,1,4,210,2,1,1,2
250974,1.4434981038,51,1,1,1,1,5,210,2,4,4,1
353938,1.6757320562,19,1,1,1,1,3,230,2,0,0,2
321807,1.2671153927,58,2,2,1,1,5,220,4,2,2,1
136799,1.0419502667,81,2,2,4,1,6,210,2,1,1,1
413376,0.9720720543,9,1,1,5,2,1,220,4,1,1,4
286772,0.4551802555,47,1,2,1,1,5,220,4,1,1,1
283906,0.5840731966,56,2,3,2,1,5,210,2,3,3,2
253042,1.9228931371,29,1,2,1,2,4,210,2,0,0,2
153347,0.9118898565,86,2,3,4,1,6,10,1,1,1,1
451916,1.4426531684,22,2,1,3,1,3,30,3,0,0,2
419137,2.3086075697,25,2,1,3,1,4,220,4,2,2,3
347642,1.9891613518,21,2,1,3,2,3,30,3,0,0,1
321859,0.7353541639,32,2,1,1,1,4,210,2,0,0,1
310393,2.8879956928,10,2,1,5,2,1,230,2,1,1,2
152148,0.7311723365,72,1,1,4,1,6,210,2,1,1,2
337933,0.6399871055,32,1,2,1,1,4,220,4,1,1,1
411564,0.8776712922,19,2,1,3,2,3,220,4,2,2,4
120829,1.7466700612,52,1,1,1,2,5,10,1,0,0,1
143564,1.4663813194,35,1,1,1,2,4,220,3,2,2,3
145702,1.6972644946,58,2,2,1,1,5,210,2,1,1,2
286105,0.8897475747,40,2,2,1,1,4,220,3,2,2,2
322127,0.721738953,58,2,1,1,1,5,210,2,2,2,2
329078,0.6131649208,78,2,3,4,1,6,10,1,1,1,1
158321,0.917101243,42,1,2,1,1,4,210,2,1,1,1
433359,1.6742351568,47,2,2,1,2,5,220,4,0,0,1
286117,1.2018059111,9,1,1,5,2,1,220,5,2,2,3
446702,0.2990125773,84,1,2,4,2,6,210,2,1,1,1
459976,2.0283608618,34,1,2,1,1,4,30,6,1,1,3
345613,1.8908669357,39,1,2,1,1,4,220,3,2,2,1
310609,0.7034500021,55,2,1,1,1,5,210,2,2,2,1
428029,0.7324130696,50,2,4,2,1,5,210,2,1,1,1
359533,1.6704932507,46,1,2,1,1,5,220,5,1,1,1
256902,1.2647981606,10,1,1,5,2,1,220,8,0,0,4
268322,0.5498385657,43,1,2,1,1,4,220,3,1,1,1
352864,0.951375756,56,1,2,1,1,5,10,1,4,4,1
433762,1.0126884563,91,2,3,4,1,6,10,1,0,0,1
254336,1.0498790996,76,1,2,4,1,6,210,2,1,1,1
414148,2.5837601457,72,2,2,4,1,6,210,2,2,2,2
322521,1.4926349158,81,2,3,4,1,6,10,1,1,1,1
158371,1.5521066109,18,1,1,3,2,3,220,4,1,1,4
149497,0.8570253177,24,1,1,2,1,4,230,4,0,0,2
116995,0.867372402,39,1,2,1,1,4,230,3,2,2,1
330739,0.866748572,54,2,1,1,1,5,10,1,1,1,1
136406,1.459064193,70,1,2,4,1,6,210,2,1,1,2
444457,1.1627954045,70,1,2,4,1,6,210,2,1,1,1
320444,0.4501509528,47,2,2,1,1,5,220,4,1,1,2
457378,0.810828962,37,2,2,1,1,4,210,2,2,2,1
350286,3.2867818405,66,2,3,4,1,6,10,1,1,1,1
264349,2.7840312944,41,1,1,1,2,4,10,1,0,0,1
245689,1.8754662151,60,2,4,2,1,5,230,2,1,1,1
272353,4.0364726884,82,2,1,4,1,6,10,1,0,0,1
130187,2.1227748841,75,2,3,4,1,6,10,1,1,1,1
459847,2.4141026141,35,1,2,1,1,4,220,3,2,2,1
279513,3.2710167436,53,1,2,1,1,5,210,2,0,0,1
445946,0.5768195231,10,2,1,5,2,1,220,5,1,1,4
328751,2.1206169453,59,2,2,1,1,5,220,3,4,4,2
332218,1.5873351955,33,2,2,1,1,4,220,3,2,2,1
246648,0.3267447612,36,2,1,1,1,4,220,5,2,2,1
436802,0.6874352094,75,1,2,4,1,6,210,2,1,1,1
284319,0.8873045557,59,2,2,1,1,5,220,3,1,1,1
354935,0.6308182719,10,2,1,5,2,1,220,3,2,2,3
442607,1.3904283162,59,1,2,2,1,5,210,2,1,1,1
432467,2.4182529888,34,2,2,1,1,4,210,2,2,2,2
456813,0.4327701783,63,1,2,2,2,5,210,2,0,0,1
338102,0.3855607166,85,2,2,4,2,6,210,2,1,1,1
345451,1.0271605521,11,1,1,5,2,1,30,5,2,2,4
423227,1.2841639048,35,2,1,1,1,4,210,2,1,1,2
139451,0.8404637681,89,2,3,4,1,6,230,2,1,1,1
310306,2.2705177683,84,2,3,4,2,6,10,1,0,0,1
288685,1.4590441866,11,2,1,5,2,1,220,4,2,2,3
437006,0.2498701578,41,2,1,1,1,4,220,6,2,2,2
137619,1.1801918185,36,2,2,1,2,4,220,5,1,1,2
331799,0.3057300643,18,2,1,1,2,3,220,5,0,0,3
130657,0.44584883,75,1,2,4,1,6,210,2,1,1,1
156043,1.8483473081,40,2,2,1,1,4,230,3,0,0,1
310899,0.6989003685,45,1,1,2,2,5,10,1,0,0,1
429319,0.5445526776,46,1,1,1,1,5,220,3,3,3,2
268362,2.421880749,8,2,1,5,2,1,230,3,1,1,2
312875,2.2763532246,48,1,4,1,1,5,220,3,1,1,2
318572,0.7602117249,59,2,2,1,1,5,210,2,2,2,2
358198,1.9176588915,54,2,2,1,1,5,220,3,2,2,2
431721,0.2131764422,56,2,2,1,1,5,210,2,1,1,2
282866,0.7257538619,71,2,2,4,1,6,210,2,1,1,1
358434,0.9966841704,10,2,1,5,2,1,220,5,1,1,5
454421,1.5805361256,11,2,1,5,2,1,220,4,2,2,4
422253,0.4668481039,57,2,2,1,1,5,210,2,3,3,2
318042,1.7781479964,67,1,1,1,1,6,10,1,1,1,1
245723,1.0857184288,80,2,2,4,1,6,210,2,2,2,1
110917,0.3099436863,61,1,2,1,1,5,210,2,1,1,1
127631,2.5098797516,58,2,4,1,1,5,10,1,0,0,1
437689,3.4442376385,54,2,2,1,1,5,220,4,2,2,2
264225,3.3895865646,34,2,2,1,1,4,220,6,4,4,4
283273,0.9841570678,80,2,3,4,1,6,10,1,1,1,1
434503,0.6712920398,49,2,4,1,1,5,230,3,1,1,1
449555,1.9679018949,87,2,3,4,2,6,10,1,0,0,1
256416,1.6232910086,68,2,2,4,2,6,210,2,0,0,2
459928,0.2256602191,54,1,2,1,1,5,220,4,1,1,1
444697,1.0155051397,57,1,1,1,1,5,10,1,1,1,1
135807,1.972392065,62,2,4,4,1,5,10,1,0,0,1
313838,3.3287391241,36,1,2,1,1,4,220,3,1,1,1
274506,1.1823683814,74,1,2,4,1,6,210,2,2,2,1
358615,1.5164092042,37,2,2,1,1,4,220,4,2,2,1
411689,1.6319369577,56,1,4,1,1,5,210,2,3,3,2
126491,1.7758819274,57,2,4,1,1,5,10,1,1,1,1
426965,1.4302814245,17,2,1,3,2,2,30,2,0,0,2
354331,0.3177766195,9,2,1,5,2,1,220,3,1,1,3
437158,0.9124376068,45,2,2,1,1,5,220,4,2,2,2
246325,0.633503549,71,1,2,4,1,6,210,2,1,1,2
159622,0.4599128539,66,2,2,4,1,6,210,2,1,1,1
436413,1.1540856768,52,1,2,1,1,5,220,5,1,1,1
417766,1.9111596929,62,1,2,1,1,5,10,1,0,0,1
335475,2.0379773049,71,2,1,4,1,6,10,1,1,1,1
355736,0.6876032296,58,2,2,2,1,5,220,3,1,1,2
159701,1.4352624416,26,1,1,1,2,4,210,2,0,0,1
288511,0.6640862029,8,1,1,5,2,1,220,4,1,1,4
458955,0.6213719044,20,1,1,2,1,3,30,2,1,1,2
322425,1.4715899744,22,2,1,3,2,3,220,5,1,1,3
340452,1.0469262306,11,1,1,5,2,1,220,4,1,1,3
289717,2.5382790995,53,2,1,1,1,5,210,2,1,1,2
145757,0.3086687757,74,1,2,4,1,6,210,2,1,1,1
419842,1.277521192,41,1,1,1,1,4,30,2,2,2,1
331446,0.6340758475,64,2,2,4,1,5,210,2,1,1,2
319344,0.7993173059,71,2,2,4,1,6,210,2,1,1,2
252694,1.2831559582,42,1,4,1,2,4,230,2,0,0,1
136717,0.7921932741,35,2,2,1,1,4,220,5,2,2,2
452972,0.5401104898,47,2,2,1,1,5,220,6,1,1,2
130348,0.4478494704,15,1,1,3,2,2,220,4,2,2,4
284051,2.1268475753,26,2,1,1,1,4,210,2,0,0,2
285019,4.009835443,37,1,1,1,1,4,30,3,3,3,3
447549,2.0303946462,18,1,1,1,1,3,220,4,3,3,3
334508,2.2979863386,44,2,2,1,1,5,220,4,2,2,2
144654,1.2302624811,19,1,1,2,2,3,220,7,0,0,4
133605,1.4716219785,62,2,2,1,1,5,210,2,0,0,1
244845,0.7929300083,25,2,1,2,2,4,30,3,0,0,2
110081,1.9437053195,16,2,1,1,2,2,220,4,2,2,3
131733,1.8551899823,36,2,1,1,1,4,10,1,1,1,1
276562,1.5277618436,35,2,2,2,1,4,30,4,3,3,3
156639,0.9890104493,30,1,2,1,1,4,220,3,2,2,1
139998,0.3545764693,50,2,2,1,1,5,220,5,2,2,1
246384,1.6966843111,35,1,1,1,1,4,210,2,2,2,1
267693,4.5269753705,38,1,1,1,1,4,10,1,2,2,1
321566,1.1800641019,49,1,2,1,1,5,220,4,1,1,1
355581,0.5261696609,50,2,2,1,1,5,220,4,2,2,2
240839,1.4593657144,55,2,2,1,1,5,210,2,2,2,1
154033,2.7551917504,22,1,1,1,1,3,220,5,2,2,3
425275,1.6216159232,39,2,2,1,1,4,220,4,1,1,2
115667,3.9064303885,31,2,1,1,1,4,210,2,1,1,1
261198,3.4971990049,44,2,2,1,1,5,220,3,1,1,1
271637,1.7417963793,71,2,2,4,1,6,210,2,1,1,2
313256,2.0061877711,40,2,4,1,1,4,230,2,0,0,1
447348,0.769231604,82,2,2,4,2,6,210,2,0,0,1
137386,2.6914469114,29,2,1,1,2,4,210,2,1,1,2
320349,0.7236941663,89,1,2,4,1,6,210,2,2,2,1
346522,1.623310244,72,1,4,4,1,6,210,2,2,2,1
431628,0.3795688429,50,2,2,1,1,5,220,4,2,2,2
279599,3.3231067327,43,1,2,1,1,4,220,6,2,2,1
429903,0.3735673619,74,2,2,4,1,6,210,2,1,1,2
334547,2.2461407364,10,1,1,5,2,1,220,6,0,0,4
126443,1.24154927,33,1,1,1,1,4,30,2,2,2,1
328889,0.8528516523,45,2,1,1,1,5,220,3,1,1,2
128215,3.7488416765,36,1,2,1,1,4,220,4,1,1,2
156926,1.9484587329,29,1,1,1,1,4,210,2,1,1,2
440826,1.4402463138,39,1,2,1,1,4,220,5,1,1,1
144616,0.9903176874,21,2,1,3,2,3,220,4,1,1,3
456299,2.0066756796,31,1,1,1,1,4,210,2,2,2,1
417578,1.2508064453,31,2,2,1,1,4,220,5,2,2,2
441935,0.5156173866,46,1,1,2,2,5,10,1,0,0,1
355992,3.0742002953,31,1,2,1,1,4,30,4,1,1,2
117068,0.6735751781,63,2,2,1,1,5,210,2,1,1,1
430974,0.5629489624,54,2,2,1,1,5,220,3,2,2,1
245115,0.7013248517,24,2,1,1,1,4,220,3,2,2,3
152986,0.7802286125,74,2,2,4,1,6,220,3,3,3,1
426843,1.1033736962,37,1,2,1,1,4,220,5,1,1,1
450792,1.6141841494,20,2,1,1,1,3,220,7,1,1,3
110429,1.6172760857,68,1,4,4,1,6,10,1,1,1,1
451823,2.2297257312,46,1,2,1,1,5,210,2,0,0,2
435541,1.7795772575,24,2,1,2,1,4,30,2,0,0,1
140991,1.1648362685,20,1,1,1,1,3,220,6,4,4,3
117847,0.9732144559,20,1,1,1,1,3,220,5,2,2,5
320688,1.2502373922,51,1,2,1,1,5,220,3,2,2,2
444618,1.1836832545,9,1,1,5,2,1,220,4,2,2,3
156376,0.3781790295,68,1,3,4,1,6,10,1,1,1,1
